latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
36.02435,129.39523,306.2,0.39,0.36,2025-03-10,1707,N,VIIRS,n,2.0NRT,283.07,0.76,N
36.01627,129.38002,326.49,0.39,0.36,2025-03-10,1707,N,VIIRS,n,2.0NRT,280.5,2.03,N
34.76427,127.05467,333.17,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,293.47,3.07,D
34.39972,126.5743,337.26,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,295.27,2.7,D
34.47372,126.53118,330.42,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,294.23,3.24,D
34.59982,126.51012,339.65,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,296.43,1.82,D
35.09812,128.8618,343.18,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,298.54,3.85,D
34.74494,126.41232,341.69,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,297.52,3.41,D
34.88525,126.98189,338.99,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,295.16,1.96,D
34.92578,126.71168,343.4,0.39,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,297.19,2.44,D
34.95777,126.56963,335.15,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,296.23,1.43,D
35.0538,126.45251,338.07,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,293.5,2.52,D
35.0989,126.32047,337.57,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,295.13,3.77,D
35.1101,126.30405,337.61,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,293.27,2.82,D
35.26319,127.1948,336.75,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,293.64,2.93,D
35.32608,127.18929,335.78,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,295.08,2.63,D
36.0028,129.37843,337.98,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,305.49,4.03,D
36.02478,129.38737,335.89,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,300.71,3.4,D
35.81984,127.64676,343.47,0.38,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,294.46,2.44,D
35.86243,127.40047,339.36,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,296.63,3.03,D
36.02355,128.39049,332,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,296.64,2.64,D
36.73951,128.14738,346.33,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,296.68,8.43,D
36.71846,127.14158,327.31,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,294.62,0.82,D
36.64502,126.49384,329.71,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,293.34,2.01,D
37.02833,128.32079,326.99,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,296.63,2.73,D
36.95376,127.19505,338.59,0.38,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,294.93,1.7,D
36.87423,126.22587,346.23,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,291.21,4.57,D
36.87351,126.2215,344.58,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,291.28,4.46,D
36.87683,126.22065,351.75,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,292.42,5,D
36.98217,126.71053,333.13,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,302.49,3.04,D
36.986,126.6916,325.36,0.39,0.36,2025-03-11,0427,N,VIIRS,l,2.0NRT,296.02,1.57,D
37.48483,129.05646,333.69,0.4,0.37,2025-03-11,0427,N,VIIRS,n,2.0NRT,300.43,3.19,D
37.45296,126.74223,326.11,0.39,0.36,2025-03-11,0427,N,VIIRS,n,2.0NRT,292.48,1.15,D
37.42424,129.17465,304.35,0.41,0.45,2025-03-11,1650,N,VIIRS,n,2.0NRT,276.31,1.03,N
35.08324,128.99062,304.71,0.39,0.44,2025-03-11,1650,N,VIIRS,n,2.0NRT,268.82,0.74,N
35.55613,129.3699,327.5,0.44,0.38,2025-03-12,0410,N,VIIRS,l,2.0NRT,299.3,2.91,D
36.01814,129.38385,330.23,0.44,0.38,2025-03-12,0410,N,VIIRS,n,2.0NRT,297.49,2.45,D
36.98162,126.7111,330.48,0.54,0.42,2025-03-12,0410,N,VIIRS,n,2.0NRT,295.63,7.46,D
36.98804,126.70271,336.76,0.54,0.42,2025-03-12,0410,N,VIIRS,n,2.0NRT,293.56,7.48,D
37.48677,129.05598,333.4,0.43,0.38,2025-03-12,0410,N,VIIRS,n,2.0NRT,296.82,3.14,D
37.59574,129.01193,328.11,0.43,0.38,2025-03-12,0410,N,VIIRS,n,2.0NRT,298.68,2.13,D
35.55157,129.37935,325.02,0.44,0.38,2025-03-12,0410,N,VIIRS,l,2.0NRT,298.08,2.84,D
37.59712,129.0107,305.66,0.38,0.59,2025-03-12,1630,N,VIIRS,n,2.0NRT,273.92,1.45,N
37.48438,129.04745,298.3,0.38,0.58,2025-03-12,1630,N,VIIRS,n,2.0NRT,267.69,2,N
37.48392,129.05547,313.42,0.38,0.58,2025-03-12,1630,N,VIIRS,n,2.0NRT,268.58,1.51,N
37.4918,126.64161,301.97,0.4,0.44,2025-03-13,1752,N,VIIRS,n,2.0NRT,276.94,0.89,N
37.48515,126.6372,296.08,0.4,0.44,2025-03-13,1752,N,VIIRS,n,2.0NRT,275.61,1.15,N
36.98704,126.69886,298.57,0.41,0.45,2025-03-13,1752,N,VIIRS,n,2.0NRT,269.13,1.16,N
36.9841,126.71243,314.28,0.41,0.45,2025-03-13,1752,N,VIIRS,n,2.0NRT,270.75,1.23,N
36.98499,126.68839,304.61,0.41,0.45,2025-03-13,1752,N,VIIRS,n,2.0NRT,270.9,1.56,N
36.98203,126.70199,297.49,0.41,0.45,2025-03-13,1752,N,VIIRS,n,2.0NRT,270.38,1.24,N
35.68167,128.94312,334.53,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,286.06,5.07,D
35.67809,128.95297,328.2,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,287.93,4.81,D
35.68389,128.95131,349.24,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,287.65,4.81,D
35.6828,128.94727,335.53,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,286.97,4.81,D
35.68415,128.95486,328.8,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,288.03,7.49,D
35.68193,128.94682,338.35,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,287.77,5.13,D
35.68077,128.94263,336.21,0.46,0.63,2025-03-14,0332,N,VIIRS,n,2.0NRT,285.98,5.13,D
35.68302,128.95074,356.99,0.46,0.63,2025-03-14,0332,N,VIIRS,l,2.0NRT,289.63,7.49,D
36.02112,129.39117,346.32,0.42,0.61,2025-03-14,0332,N,VIIRS,n,2.0NRT,291.76,5.12,D
35.63189,126.70986,326.63,0.6,0.7,2025-03-14,0332,N,VIIRS,n,2.0NRT,292.07,2.31,D
37.48476,129.05615,325.57,0.41,0.6,2025-03-14,0332,N,VIIRS,n,2.0NRT,292.39,3.53,D
37.89762,126.88628,332.11,0.51,0.66,2025-03-14,0332,N,VIIRS,n,2.0NRT,288.13,3.32,D
35.67931,128.95184,326.91,0.42,0.61,2025-03-14,0512,N,VIIRS,n,2.0NRT,287.71,2.89,D
35.03963,126.56772,326.94,0.6,0.53,2025-03-14,0512,N,VIIRS,n,2.0NRT,293.21,2.83,D
37.58331,126.72868,328.01,0.33,0.55,2025-03-14,0514,N,VIIRS,n,2.0NRT,293.72,1.41,D
37.48326,126.64185,326.86,0.32,0.55,2025-03-14,0514,N,VIIRS,l,2.0NRT,297.48,2.05,D
37.58681,126.7295,330.74,0.33,0.55,2025-03-14,0514,N,VIIRS,n,2.0NRT,294.92,1.31,D
37.48539,126.64221,328.18,0.32,0.55,2025-03-14,0514,N,VIIRS,l,2.0NRT,299.72,1.71,D
36.98273,126.70942,337.2,0.54,0.42,2025-03-15,0453,N,VIIRS,n,2.0NRT,301.94,6.94,D
36.98341,126.71243,334.7,0.39,0.36,2025-03-16,0434,N,VIIRS,n,2.0NRT,286.69,3.13,D
36.98545,126.70303,339.21,0.39,0.36,2025-03-16,0434,N,VIIRS,n,2.0NRT,289.33,11.54,D
37.43446,126.62298,345.13,0.39,0.36,2025-03-16,0436,N,VIIRS,n,2.0NRT,286.34,2.63,D
36.98229,126.688,314.86,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,279.82,1.71,N
36.98476,126.70924,317.37,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,278.25,2.72,N
36.98662,126.68866,301.42,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,276.41,1.06,N
37.49107,126.6425,301.22,0.46,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,275.32,1.02,N
35.08171,128.99173,328.06,0.5,0.41,2025-03-16,1656,N,VIIRS,n,2.0NRT,276.05,3.59,N
35.36606,128.48994,300.88,0.53,0.42,2025-03-16,1656,N,VIIRS,n,2.0NRT,273.41,1.92,N
36.95237,126.61948,298.39,0.46,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,271.63,0.79,N
36.97926,126.70696,299.34,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,276.44,1.45,N
36.98074,126.69157,309.29,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,278.45,1.42,N
36.98508,126.69217,317.34,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,278.77,2.22,N
36.9831,126.71273,337.36,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,278.53,2.78,N
36.98043,126.7086,311.15,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,279.93,2.48,N
36.98182,126.69318,298.33,0.45,0.47,2025-03-16,1656,N,VIIRS,n,2.0NRT,276.32,1.71,N
36.98375,126.70752,298.63,0.76,0.77,2025-03-16,1836,N,VIIRS,n,2.0NRT,274.84,1.92,N
